state,district,date,total_updates,mean,std,z_score
Maharashtra,Gondiya,2025-06-01,9735,1122.2558139534883,2195.0598233093738,3.921907816275903
Madhya Pradesh,Chhindwara,2025-04-01,18192,1611.3908045977012,4228.095396594685,3.920604205039497
Nagaland,Mon,2025-04-01,1734,163.30232558139534,399.714341227286,3.919744099020658
Rajasthan,Jhalawar,2025-03-01,7976,942.4941176470588,1793.9086656126683,3.918587066352007
Andhra Pradesh,Kurnool,2025-06-01,47336,3984.465909090909,11063.857178985336,3.9179479128970094
Assam,Baksa,2025-05-01,1994,200.632183908046,456.7970928852666,3.9173857675444195
Haryana,Karnal,2025-03-01,11625,1080.6781609195402,2690.7490246806424,3.917275252038578
Andhra Pradesh,Ananthapur,2025-05-01,12658,978.2790697674419,2980.898856350557,3.9168736073519828
West Bengal,Alipurduar,2025-06-01,992,89.70588235294117,229.36204607404352,3.9168523332052767
Uttar Pradesh,Kushinagar,2025-04-01,17568,1679.840909090909,4055.5098858428755,3.916706611848376
Uttar Pradesh,Unnao,2025-05-01,17886,1682.6436781609195,4136.297948697072,3.9164103051707655
Tamil Nadu,Cuddalore,2025-05-01,18333,1932.2413793103449,4186.870991190497,3.9162521135894326
Tamil Nadu,Ramanathapuram,2025-05-01,11958,1154.2413793103449,2757.880615177199,3.915993523335458
Madhya Pradesh,Indore,2025-04-01,26974,2518.4545454545455,6245.744458188362,3.9149265058359513
Gujarat,Ahmadabad,2025-06-01,1710,186.6904761904762,388.1358592160856,3.9145956039061316
Gujarat,Dahod,2025-04-01,15931,1329.5977011494253,3729.9055149195406,3.9136349715802075
Chhattisgarh,Balrampur,2025-04-01,5583,593.6704545454545,1273.9837664891777,3.9132494676330425
Gujarat,Bhavnagar,2025-06-01,20037,1641.3023255813953,4700.171844342232,3.913002605203097
Odisha,Khorda,2025-05-01,11819,1084.1149425287356,2743.006657213633,3.9121206317960864
West Bengal,Dakshin Dinajpur,2025-06-01,5512,513.3218390804598,1276.9554133850265,3.911465226849446
Telangana,Nagarkurnool,2025-03-01,1182,143.1494252873563,264.60978416825947,3.911190914768971
Tamil Nadu,Salem,2025-04-01,29710,2734.590909090909,6896.144986135475,3.91109787384992
Maharashtra,Aurangabad,2025-06-01,34444,3538.3295454545455,7906.038070399819,3.908628007020929
Rajasthan,Jaipur,2025-03-01,40807,4044.1363636363635,9406.966335453935,3.907631290922325
Jammu and Kashmir,Kathua,2025-03-01,4721,461.1034482758621,1089.3434873170465,3.9069307986662545
Jammu and Kashmir,Samba,2025-04-01,1190,130.52325581395348,270.1912493355591,3.9067512199669117
Bihar,Purnia,2025-03-01,31049,2627.022988505747,7274.93846050374,3.9062970592423745
Maharashtra,Gondiya,2025-05-01,9700,1122.2558139534883,2195.0598233093738,3.905970181231309
Maharashtra,Nashik,2025-06-01,60912,6627.6551724137935,13897.428261194951,3.905790194935249
Telangana,Jagitial,2025-05-01,1082,124.94186046511628,244.0575802190547,3.9054418911644286
Rajasthan,Nagaur,2025-06-01,22933,2360.551724137931,5266.783031985886,3.905333258971853
West Bengal,North Twenty Four Parganas,2025-05-01,1508,170.38372093023256,341.57435392793457,3.9046013332076637
Goa,North Goa,2025-05-01,4338,434.14942528735634,998.9948963802831,3.9038704985830925
Dadra and Nagar Haveli,Dadra and Nagar Haveli,2025-07-01,3234,313.04597701149424,747.3838699251709,3.9030157388087012
West Bengal,Nadia,2025-05-01,15666,1452.1704545454545,3640.8630536191527,3.9029006132807087
Bihar,Sitamarhi,2025-07-01,23668,2091.9540229885056,5527.749049658555,3.902518595656641
Jharkhand,Simdega,2025-07-01,9073,729.1976744186046,2137.2704132347517,3.902126818917624
West Bengal,Koch Bihar,2025-05-01,1449,155.30588235294118,330.5956033300754,3.9014212029804742
Jammu and Kashmir,Badgam,2025-04-01,1760,168.22619047619048,407.06049848428734,3.900827978783401
Gujarat,Surendra Nagar,2025-05-01,13840,1112.9186046511627,3262.2858756512,3.900081660117842
Bihar,Nalanda,2025-07-01,15344,1349.448275862069,3587.306895406132,3.9000431490556773
Odisha,Jharsuguda,2025-06-01,2854,296.42528735632186,654.946982270834,3.8990570606629924
Madhya Pradesh,Jabalpur,2025-04-01,18735,1844.9302325581396,4331.022707074263,3.8988876350671253
West Bengal,Birbhum,2025-05-01,12254,1266.5977011494253,2817.264508884089,3.8986412610366057
Tamil Nadu,Ariyalur,2025-06-01,10704,890.4942528735633,2516.5519270841155,3.8980350877976355
Rajasthan,Sikar,2025-06-01,19236,1857.6206896551723,4457.360511170675,3.8979304761923834
Uttar Pradesh,Unnao,2025-03-01,17809,1682.6436781609195,4136.297948697072,3.8977991244062165
Haryana,Gurgaon,2025-03-01,8400,813.6896551724138,1945.4510764699933,3.897508874759811
Maharashtra,Osmanabad,2025-05-01,19170,1802.9651162790697,4455.08710008649,3.8973732994096655
Odisha,Gajapati,2025-04-01,7463,693.2470588235294,1736.0973194268256,3.8971638868283014
Tamil Nadu,Cuddalore,2025-07-01,18249,1932.2413793103449,4186.870991190497,3.896194189126931
Kerala,Ernakulam,2025-06-01,19563,1690.3977272727273,4586.384701821056,3.89603301977974
Delhi,West Delhi,2025-05-01,25307,1991.287356321839,5984.737984410644,3.895211034028218
Arunachal Pradesh,Siang,2025-05-01,164,17.68918918918919,36.56179819162091,3.895202515715796
Assam,Sribhumi,2025-12-26,23,4.890410958904109,3.649815991692125,3.894689397054095
Gujarat,Mahisagar,2025-06-01,4138,359.90697674418607,969.4325887786355,3.893205016961391
Uttarakhand,Bageshwar,2025-03-01,2522,252.88235294117646,581.9279412878717,3.8926211738034495
Uttar Pradesh,Gorakhpur,2025-03-01,21458,2047.8620689655172,4986.63558382504,3.8916511851791626
Arunachal Pradesh,Pakke Kessang,2025-03-01,18,2.3125,3.0314214700421087,3.891307350664118
West Bengal,East Midnapore,2025-05-01,2942,306.8735632183908,676.6409821401409,3.8886763142029785
Odisha,Jharsuguda,2025-07-01,2847,296.42528735632186,654.946982270834,3.8883854664805377
Madhya Pradesh,Sidhi,2025-06-01,18706,1425.964705882353,4443.788212472657,3.8877072355500784
Jharkhand,Bokaro,2025-07-01,14481,1260.8023255813953,3399.5294131766755,3.8876880826825966
Jharkhand,Sahibganj,2025-07-01,222,26.2125,49.364747773940984,3.8873916509773845
